GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "18000","Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1893,2029,2094,2199,2311,2434,2375,2588,2792,2878,2875,3048,3157,3270,3375,3527,3598,3645,3813,4068,4214,4404
 "18000","Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1403,1447,1479,1530,1601,1692,1674,1832,1972,2008,2056,2107,2209,2302,2365,2447,2493,2516,2654,2829,2930,3040
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18569,19530,20625,21757,22364,22920,24007,25399,26674,27976,29016,29955,29783,30569,31850,32709,33362,34501,35361,36361,37706,38944
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7198,7454,7986,8397,8452,8542,8966,9626,10047,10629,10967,11185,10791,11156,11945,12237,12438,12733,12659,12842,13300,13641
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2655,2840,3036,3091,3124,3199,3305,3512,3509,3574,3626,3490,3433,3544,3683,3825,3963,4060,4175,4259,4373,4455
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1177,1266,1352,1331,1392,1387,1352,1383,1343,1276,1316,1212,1223,1331,1379,1468,1523,1587,1689,1716,1762,1808
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",543,576,624,653,655,693,722,774,782,796,786,766,731,721,743,768,788,803,822,874,910,922
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",603,652,694,721,711,743,826,922,944,1020,1030,1010,974,971,1028,1043,1091,1095,1086,1080,1102,1115
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",332,346,366,385,367,376,404,432,440,482,494,501,505,520,533,546,561,575,578,589,598,610
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4543,4613,4950,5306,5328,5343,5661,6114,6538,7055,7341,7696,7358,7612,8262,8412,8475,8673,8484,8583,8927,9185
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1616,1668,1756,1814,1862,1845,1905,2010,2103,2198,2308,2415,2493,2447,2595,2664,2707,2818,2905,2991,3061,3100
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",739,760,796,810,796,787,806,825,844,859,838,848,855,874,871,881,878,887,897,908,906,937
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",732,659,748,932,883,816,923,1115,1321,1504,1636,1875,1386,1615,1990,1995,1981,1912,1533,1381,1543,1717
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1456,1527,1650,1750,1787,1895,2028,2164,2270,2495,2559,2558,2623,2675,2805,2872,2910,3055,3148,3303,3417,3431
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11371,12076,12638,13360,13912,14377,15042,15774,16627,17347,18049,18769,18992,19414,19906,20471,20924,21768,22702,23519,24405,25304
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",10789,11398,11910,12584,13047,13494,14098,14871,15720,16390,17131,17723,17882,18258,18697,19195,19627,20446,21345,22100,22934,23743
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",2876,2994,3132,3346,3564,3654,3823,4006,4313,4516,4679,4776,4782,4815,4910,5041,5226,5417,5590,5832,6066,6278
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2698,2876,3015,3192,3429,3667,3812,4042,4279,4478,4680,4904,5086,5223,5348,5481,5533,5800,6111,6325,6431,6564
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",562,604,648,665,664,646,646,679,720,762,799,817,810,806,827,842,872,929,953,968,999,1020
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",837,870,901,874,865,882,928,989,1011,1067,1146,1191,1234,1263,1248,1297,1331,1356,1433,1528,1550,1597
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1031,1077,1109,1193,1205,1254,1314,1386,1462,1530,1598,1668,1653,1660,1728,1814,1869,1938,2036,2108,2159,2242
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1101,1180,1273,1419,1388,1432,1502,1623,1728,1758,1856,1935,1852,1962,2108,2204,2292,2466,2644,2736,3021,3202
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1683,1798,1832,1895,1932,1959,2073,2146,2206,2281,2373,2431,2466,2529,2528,2517,2503,2541,2579,2603,2708,2840
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",582,678,728,776,865,883,943,902,907,957,918,1046,1111,1156,1209,1276,1297,1322,1357,1419,1471,1560
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",2098,2216,2297,2378,2572,2696,2804,2844,2924,3001,3023,3207,3382,3509,3623,3756,3813,3867,4018,4191,4343,4543
 "19000","Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1517,1539,1569,1602,1707,1813,1860,1942,2017,2044,2105,2161,2272,2353,2415,2479,2517,2546,2662,2772,2872,2982
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18081,19128,20347,21603,22377,22916,23959,25298,26512,28039,29409,30160,29564,29900,31087,31926,32499,33567,34439,35324,36478,37897
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7306,7650,8153,8489,8602,8560,8880,9310,9716,10253,10766,10833,10238,10496,11075,11460,11608,11861,11882,11992,12234,12591
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2611,2803,2989,3031,3094,3118,3182,3382,3373,3499,3694,3551,3338,3404,3458,3660,3737,3840,4005,4136,4206,4304
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1127,1205,1276,1266,1308,1324,1284,1291,1277,1256,1300,1173,1112,1190,1219,1348,1356,1389,1456,1469,1496,1551
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",541,588,621,660,668,683,732,812,815,884,929,897,831,820,826,858,876,936,982,1056,1082,1089
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",627,673,736,734,751,748,791,882,888,925,987,998,927,919,910,931,975,984,1016,1064,1080,1101
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",316,337,356,372,366,362,375,397,394,434,478,483,468,475,504,522,529,532,551,548,548,564
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4695,4847,5164,5457,5508,5442,5698,5928,6343,6754,7072,7282,6900,7092,7617,7800,7871,8020,7877,7856,8028,8287
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1811,1869,1959,2025,2041,2008,2103,2168,2366,2464,2595,2674,2662,2614,2748,2784,2793,2860,2915,2950,3008,3034
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",739,792,800,819,820,805,800,780,790,833,873,871,834,853,880,901,901,909,922,929,925,945
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",568,510,574,689,652,605,700,809,973,1093,1170,1283,939,1095,1363,1376,1401,1364,1071,955,1037,1147
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1576,1676,1831,1924,1995,2025,2095,2172,2214,2364,2434,2454,2466,2530,2626,2740,2776,2887,2969,3021,3058,3161
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",10775,11478,12194,13114,13775,14356,15079,15988,16796,17786,18643,19327,19326,19404,20012,20466,20891,21706,22557,23332,24244,25307
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",10477,11092,11710,12574,13202,13782,14464,15354,16227,17088,17999,18564,18558,18633,19168,19548,19980,20775,21633,22347,23218,24205
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",3080,3230,3347,3597,3832,3911,4049,4242,4548,4759,4895,5036,5100,5077,5180,5257,5408,5629,5841,6109,6350,6638
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2785,2878,3030,3152,3426,3649,3849,4134,4378,4547,4810,5049,5188,5282,5489,5705,5745,5865,6091,6189,6352,6592
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",599,625,641,664,691,672,679,700,741,792,804,830,806,798,821,828,847,886,911,945,964,995
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","   Recreation services",497,544,636,736,773,877,949,1032,1052,1131,1271,1259,1194,1125,1107,1127,1185,1235,1254,1271,1290,1310
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","   Food services and accommodations",1103,1164,1152,1198,1233,1272,1346,1462,1521,1630,1647,1684,1690,1716,1779,1855,1892,1975,2096,2141,2210,2300
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","   Financial services and insurance",1103,1192,1316,1482,1429,1470,1545,1679,1831,1947,2147,2275,2188,2281,2378,2377,2483,2647,2855,2990,3209,3414
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","   Other services",1309,1460,1587,1744,1820,1931,2047,2104,2156,2282,2425,2431,2392,2353,2414,2399,2420,2538,2584,2702,2844,2954
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"...","  Final consumption expenditures of nonprofit institutions serving households (NPISHs)",299,386,485,540,573,575,615,635,569,698,644,763,768,771,844,918,911,931,924,985,1026,1101
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"...","   Gross output of nonprofit institutions",1685,1806,1999,2131,2230,2315,2397,2549,2581,2865,2873,3041,3141,3216,3362,3502,3546,3671,3831,4064,4228,4438
 "20000","Kansas",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"...","   Less: Receipts from sales of goods and services by nonprofit institutions",1386,1420,1514,1591,1657,1741,1782,1914,2012,2167,2229,2278,2374,2444,2518,2584,2635,2739,2907,3079,3202,3337
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",17067,17925,18903,20079,20684,21450,22349,23469,24656,25745,26398,26963,26810,27553,28662,29330,29805,30752,31696,32720,33828,35150
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6911,7181,7765,8215,8281,8519,8835,9336,9689,10167,10331,10379,10016,10403,10978,11233,11281,11459,11511,11739,12126,12554
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2320,2454,2645,2750,2706,2847,2897,3023,3044,3069,3115,2845,2711,2809,2900,3066,3131,3222,3437,3601,3700,3831
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1053,1121,1201,1207,1197,1239,1226,1234,1196,1134,1136,988,947,1042,1075,1156,1183,1226,1346,1361,1383,1426
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",523,551,589,622,604,651,667,706,731,737,740,673,631,635,637,672,682,691,736,788,823,863
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",491,511,561,610,602,643,674,734,753,799,816,773,730,720,748,787,807,823,839,927,964,995
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",253,270,295,311,303,314,329,349,364,399,423,411,402,413,441,451,460,483,516,524,529,547
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4591,4728,5119,5465,5575,5672,5938,6313,6645,7098,7216,7534,7306,7594,8078,8167,8149,8236,8074,8138,8426,8722
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1714,1774,1863,1919,1968,1992,2065,2193,2283,2353,2440,2564,2646,2667,2756,2828,2852,2889,2965,3035,3135,3197
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",702,731,785,784,775,765,773,774,789,821,813,789,760,768,792,797,787,819,843,868,868,892
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",623,556,604,758,712,675,800,940,1132,1360,1339,1534,1122,1303,1585,1573,1521,1419,1060,925,1015,1144
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1552,1667,1868,2004,2119,2240,2300,2407,2441,2564,2624,2648,2778,2856,2946,2968,2989,3109,3205,3309,3407,3489
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",10156,10743,11138,11864,12403,12931,13514,14134,14967,15578,16067,16584,16794,17150,17684,18096,18525,19294,20185,20980,21703,22597
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",9782,10280,10674,11331,11843,12364,12906,13541,14330,14814,15328,15742,15935,16278,16757,17132,17514,18267,19120,19860,20541,21360
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","   Housing and utilities",2580,2680,2808,2985,3177,3271,3402,3564,3830,3968,4122,4253,4290,4352,4446,4582,4715,4913,5067,5283,5463,5682
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","   Health care",2786,2913,3008,3196,3449,3714,3842,4070,4316,4487,4669,4789,5014,5106,5294,5366,5455,5664,6044,6319,6477,6720
 "21000","Kentucky",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","   Transportation services",522,558,590,621,586,581,650,639,650,599,610,612,559,553,587,584,590,607,627,660,688,731
